 Clave_de_zona, Ejercicio, Mes, Concesionario, Numeros_de_camión, Nombres_de_asentamientos, Turno, Dias, Horario_de_inicio, Horario_de_fin, Perimetro_de_zona, Nota
SUR,2022,ABRIL-JUNIO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,53,10 DE MARZO,VESPERTINO,"MARTES, JUEVES Y SABADO",14:00:00,22:00:00,"25.6919618, -100.3341402",
SUR,2022,ABRIL-JUNIO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,26,ANCON DEL HUAJUCO,VESPERTINO,"MARTES, JUEVES Y SABADO",14:00:00,22:00:00,"25.6607869, -100.2738987",
SUR,2022,ABRIL-JUNIO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,23,BENITO JUAREZ,VESPERTINO,"MARTES, JUEVES Y SABADO",14:00:00,22:00:00,"25.7005588, -100.3362258",
SUR,2022,ABRIL-JUNIO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,45,BUENOS AIRES,VESPERTINO,"MARTES, JUEVES Y SABADO",14:00:00,22:00:00,"25.6654136, -100.2913429",
SUR,2022,ABRIL-JUNIO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,47,CANTU,VESPERTINO,"MARTES, JUEVES Y SABADO",14:00:00,22:00:00,"25.691844, -100.3026796",
SUR,2022,ABRIL-JUNIO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,41,CARACOL,VESPERTINO,"MARTES, JUEVES Y SABADO",14:00:00,22:00:00,"25.6655164, -100.2970427",
SUR,2022,ABRIL-JUNIO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,21,CHURUBUSCO,VESPERTINO,"MARTES, JUEVES Y SABADO",14:00:00,22:00:00,"25.6843878, -100.2676498",
SUR,2022,ABRIL-JUNIO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,48,COL. DEL PRADO,VESPERTINO,"MARTES, JUEVES Y SABADO",14:00:00,22:00:00,"25.7007524, -100.3145179",
SUR,2022,ABRIL-JUNIO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,52,COLONIA LA SILLA,VESPERTINO,"MARTES, JUEVES Y SABADO",14:00:00,22:00:00,"25.6349539, -100.2748889",
SUR,2022,ABRIL-JUNIO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,18,COLONIAL LA SILLA,VESPERTINO,"MARTES, JUEVES Y SABADO",14:00:00,22:00:00,"25.6349539, -100.2748889",
SUR,2022,ABRIL-JUNIO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,2,CONSTITUYENTES DEL 57,VESPERTINO,"MARTES, JUEVES Y SABADO",14:00:00,22:00:00,"25.7265129, -100.3300794",
SUR,2022,ABRIL-JUNIO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,8,CONTRY,VESPERTINO,"MARTES, JUEVES Y SABADO",14:00:00,22:00:00,"25.6338226, -100.28739",
SUR,2022,ABRIL-JUNIO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,52,CONTRY LOS NOGALES,VESPERTINO,"MARTES, JUEVES Y SABADO",14:00:00,22:00:00,"25.6285809, -100.2739825",
SUR,2022,ABRIL-JUNIO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,52,CONTRY TESORO,VESPERTINO,"MARTES, JUEVES Y SABADO",14:00:00,22:00:00,"25.6463376, -100.2809453",
SUR,2022,ABRIL-JUNIO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,22,COYOACAN,VESPERTINO,"MARTES, JUEVES Y SABADO",14:00:00,22:00:00,"25.7048274, -100.2848119",
SUR,2022,ABRIL-JUNIO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,12,DEL NORTE,VESPERTINO,"MARTES, JUEVES Y SABADO",14:00:00,22:00:00,"25.7107757, -100.3072071",
SUR,2022,ABRIL-JUNIO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,21,DEL VIDRIO,VESPERTINO,"MARTES, JUEVES Y SABADO",14:00:00,22:00:00,"25.7011575, -100.2660748",
SUR,2022,ABRIL-JUNIO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,53,DIEZ DE MARZO,VESPERTINO,"MARTES, JUEVES Y SABADO",14:00:00,22:00:00,"25.6919618, -100.3341402",
SUR,2022,ABRIL-JUNIO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,33,EJIDAL LOS REMATES,VESPERTINO,"MARTES, JUEVES Y SABADO",14:00:00,22:00:00,"25.6191283, -100.263092",
SUR,2022,ABRIL-JUNIO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,45,EL REALITO,VESPERTINO,"MARTES, JUEVES Y SABADO",14:00:00,22:00:00,"25.6646183, -100.2774466",
SUR,2022,ABRIL-JUNIO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,3,ESMERALDA,VESPERTINO,"MARTES, JUEVES Y SABADO",14:00:00,22:00:00,"25.6758091, -100.2750476",
SUR,2022,ABRIL-JUNIO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,41,ESPAÑA,VESPERTINO,"MARTES, JUEVES Y SABADO",14:00:00,22:00:00,"25.665193, -100.2931559",
SUR,2022,ABRIL-JUNIO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,24,FERROCARRILERA,VESPERTINO,"MARTES, JUEVES Y SABADO",14:00:00,22:00:00,"25.7282471, -100.3393281",
SUR,2022,ABRIL-JUNIO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,55,FRACCIONAMIENTO ENCANTO II,VESPERTINO,"MARTES, JUEVES Y SABADO",14:00:00,22:00:00,"25.5969814, -100.2609619",
SUR,2022,ABRIL-JUNIO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,12,GENERAL ESCOBEDO,VESPERTINO,"MARTES, JUEVES Y SABADO",14:00:00,22:00:00,"25.7058864, -100.2933937",
SUR,2022,ABRIL-JUNIO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,50,GONZALITOS,VESPERTINO,"MARTES, JUEVES Y SABADO",14:00:00,22:00:00,"25.6847661, -100.3525433",
SUR,2022,ABRIL-JUNIO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,28,INDUSTRIAL,VESPERTINO,"MARTES, JUEVES Y SABADO",14:00:00,22:00:00,"25.692602, -100.3327605",
SUR,2022,ABRIL-JUNIO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,13,JARDINES DEL CONTRY,VESPERTINO,"MARTES, JUEVES Y SABADO",14:00:00,22:00:00,"25.6310371, -100.2738939",
SUR,2022,ABRIL-JUNIO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,31,LINCOLN UNIDAD RESIDENCIAL,VESPERTINO,"MARTES, JUEVES Y SABADO",14:00:00,22:00:00,"25.7120163, -100.3615063",
SUR,2022,ABRIL-JUNIO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,52,LOS NARANJOS,VESPERTINO,"MARTES, JUEVES Y SABADO",14:00:00,22:00:00,"25.6396507, -100.2756108",
SUR,2022,ABRIL-JUNIO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,21,MADERO,VESPERTINO,"MARTES, JUEVES Y SABADO",14:00:00,22:00:00,"25.6865709, -100.2810112",
SUR,2022,ABRIL-JUNIO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,20,MARTINEZ,VESPERTINO,"MARTES, JUEVES Y SABADO",14:00:00,22:00:00,"25.6888006, -100.2933248",
SUR,2022,ABRIL-JUNIO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,6,OBRERISTA,VESPERTINO,"MARTES, JUEVES Y SABADO",14:00:00,22:00:00,"25.6912854, -100.3151176",
SUR,2022,ABRIL-JUNIO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,25,POPULAR,VESPERTINO,"MARTES, JUEVES Y SABADO",14:00:00,22:00:00,"25.7107804, -100.3310943",
SUR,2022,ABRIL-JUNIO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,55,PREDIO CREPLAN,VESPERTINO,"MARTES, JUEVES Y SABADO",14:00:00,22:00:00,"25.6052706, -100.2572407",
SUR,2022,ABRIL-JUNIO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,20,PRIVADA PINOS,VESPERTINO,"MARTES, JUEVES Y SABADO",14:00:00,22:00:00,"25.6910526, -100.293527",
SUR,2022,ABRIL-JUNIO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,17,REFORMA,VESPERTINO,"MARTES, JUEVES Y SABADO",14:00:00,22:00:00,"25.6953451, -100.2984069",
SUR,2022,ABRIL-JUNIO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,36,RESIDENCIAL LA FLORIDA,VESPERTINO,"MARTES, JUEVES Y SABADO",14:00:00,22:00:00,"25.6599822, -100.2966607",
SUR,2022,ABRIL-JUNIO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,19,RINCON DE ALTA VISTA,VESPERTINO,"MARTES, JUEVES Y SABADO",14:00:00,22:00:00,"25.646449, -100.2860061",
SUR,2022,ABRIL-JUNIO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,53,TALLERES,VESPERTINO,"MARTES, JUEVES Y SABADO",14:00:00,22:00:00,"25.6915602, -100.3381307",
SUR,2022,ABRIL-JUNIO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,12,TIJERINA,VESPERTINO,"MARTES, JUEVES Y SABADO",14:00:00,22:00:00,"25.6931116, -100.3400837",
SUR,2022,ABRIL-JUNIO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,33,UNION LOS SABINOS,VESPERTINO,"MARTES, JUEVES Y SABADO",14:00:00,22:00:00,"25.6195247, -100.270292",
SUR,2022,ABRIL-JUNIO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,21,VENUSTIANO CARRANZA,VESPERTINO,"MARTES, JUEVES Y SABADO",14:00:00,22:00:00,"25.6920347, -100.2774498",
SUR,2022,ABRIL-JUNIO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,13,VILLA DEL RIO,VESPERTINO,"MARTES, JUEVES Y SABADO",14:00:00,22:00:00,"25.6392305, -100.2735249",
SUR,2022,ABRIL-JUNIO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,21,VILLAS DE LINDA VISTA,VESPERTINO,"MARTES, JUEVES Y SABADO",14:00:00,22:00:00,"25.6915394, -100.266737",
NORTE,2022,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,46,BARRIO LA MODERNA,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.77996, -100.3856674",
NORTE,2022,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,46,BARRIO MODERNA,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.779559, -100.384595",
NORTE,2022,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,46,BARRIO AZTLAN,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7769838, -100.3841652",
NORTE,2022,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,29,BARRIO SAN LUIS,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7759488, -100.3917023",
NORTE,2022,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,41,BARRIO SAN CARLOS,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7703113, -100.3994799",
NORTE,2022,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,41,ARCOS DEL SOL SECTOR ELITE,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7672597, -100.3994072",
NORTE,2022,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,41,LAS ESTACIONES,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7659651, -100.4020142",
NORTE,2022,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,32,BARRIO ESTRELLA,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7675412, -100.4094648",
NORTE,2022,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,44,CHAPULTEPEC,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.763579, -100.4000796",
NORTE,2022,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,9,SAN BERNABÉ (FOMERREY 51),MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7569385, -100.3932123",
NORTE,2022,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,11,LOMAS DE LAS CUMBRES,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7484166, -100.384194",
NORTE,2022,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,2,FRACC. CUMBNRES MADEIRA,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.747164, -100.4140574",
NORTE,2022,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,1,CUMBRES ELITE 1 SECTOR,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7433001, -100.4055651",
NORTE,2022,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,30,CUMBRES ELITE 3 SECTOR,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7422074, -100.4067202",
NORTE,2022,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,30,CUMBRES ELITE 7 SECTOR,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7382338, -100.4108628",
NORTE,2022,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,30,CUMBRES ELITE 8 SECTOR,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7357912, -100.4112008",
NORTE,2022,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,32,CUMBRES PROVIDENCIA,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7359165, -100.402421",
NORTE,2022,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,32,CUMBRES DE SANTA CLARA 3 SEC.,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7410745, -100.3989353",
NORTE,2022,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,35,VALLE DE LAS CUMBRES 2 SEC.,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7365348, -100.389492",
NORTE,2022,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,36,COLONIAL CUMBRES,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7350988, -100.3971537",
NORTE,2022,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,38,BOSQUES DE LAS CUMBRES,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7280181, -100.4032286",
NORTE,2022,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,38,BOSQUES DE LAS CUMBRES 1 SEC.,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7278708, -100.4044257",
NORTE,2022,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,39,CUMBRES 4 SEC.,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.718895, -100.388349",
NORTE,2022,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,40,DINASTIA,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7020521, -100.3776922",
NORTE,2022,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,40,LAS COLONIAS RESIDENCIAL,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.697098, -100.3851033",
NORTE,2022,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,52,LOS ALTOS,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7148033, -100.3714238",
NORTE,2022,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,44,VALLE DE INFONAVIT,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.731806, -100.3865745",
NORTE,2022,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,58,ALVARO OBREGÓN,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.732983, -100.3704401",
NORTE,2022,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,48,VALLE VERDE INFONAVIT,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7319479, -100.3822766",
NORTE,2022,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,52,VALLE DE LOS CEDROS,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7268892, -100.377268",
NORTE,2022,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,50,VALLE VERDE 1 SEC.,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7277361, -100.3776573",
NORTE,2022,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,52,LOS CEDROS,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7197049, -100.3724748",
NORTE,2022,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,51,VALLE DE LAS MITRAS,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7199458, -100.3609761",
NORTE,2022,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,300,FRANCISCO GARCÍA NARANJO,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7160683, -100.3641636",
NORTE,2022,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,54,MORELOS,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7207199, -100.3504145",
NORTE,2022,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,55,DEL MAESTRO,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7235592, -100.3535595",
NORTE,2022,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,56,FELIPE ANGELES,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.723725, -100.362167",
NORTE,2022,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,22,MIRASOL,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7766519, -100.3848041",
NORTE,2022,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,19,MIRASOL,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7766519, -100.3848041",
NORTE,2022,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,20,SAN BERNABÉ XI SECTOR,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7666438, -100.3814507",
NORTE,2022,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,2,PASEO DE CUMBRES 1ER SEC.,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7586189, -100.4075732",
NORTE,2022,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,2,CERRADAS DE CUMBRES,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7457588, -100.4147608",
NORTE,2022,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,1,"CUMBRES ELITE, SECTOR VILLAS",MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7455506, -100.4048358",
NORTE,2022,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,35,MISIÓN CUMBRES,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7387263, -100.3917024",
NORTE,2022,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,16,CUMBRES DE SANTA CLARA,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7384606, -100.3996082",
NORTE,2022,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,34,CUMBRES ORO REGENCY,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7379741, -100.3948976",
NORTE,2022,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,45,HACIENDA MITRAS,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7359243, -100.3926025",
NORTE,2022,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,300,FRANCISCO GARCÍA NARANJO (PROVILEÓN),MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7160683, -100.3641636",
NORTE,2022,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,15,MADRE SELVA,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.744332, -100.3793726",
NORTE,2022,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,166,CUMBRES 1 SEC.,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.6991381, -100.364946",
NORTE,2022,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,171,COLINAS DE SAN JERONIMO 10 SECTOR,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.6948753, -100.373975",
NORTE,2022,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,170,CUMBRES ALLEGRO SECTOR FOGO,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7425712, -100.4348095",
NORTE,2022,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,173,CEREZOS DE LADERAS,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.548776, -100.2202616",
SUR,2022,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,27,HACIENDA SAN JERONIMO,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6937822, -100.3808844",
SUR,2022,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,24,SAN JERONIMO 2 SEC.,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6820015, -100.3700089",
SUR,2022,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,25,RINCON DE SAN JERONIMO,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6905527, -100.3801252",
SUR,2022,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,23,LA ESCONDIDA,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6796971, -100.3647321",
SUR,2022,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,4,RINCON DE LAS COLINAS,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6793032, -100.3702398",
SUR,2022,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,4,SANTA MARIA,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6731526, -100.3772442",
SUR,2022,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,4,COLINAS DEL VALLE,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6776946, -100.3958758",
SUR,2022,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,4,FRACC. CUMBRES DEL VALLE,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6754755, -100.3912892",
SUR,2022,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,13,INDEPENDENCIA,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6582918, -100.3225865",
SUR,2022,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,33,INDEPENDENCIA,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6582918, -100.3225865",
SUR,2022,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,27,INDEPENDENCIA,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6582918, -100.3225865",
SUR,2022,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,8,INDEPENDENCIA,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6582918, -100.3225865",
